Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2016-08-23 08:43:22.816 -0700,"Success",0:00:00,0,0,0,"20160823_084322.816/LogFile.txt","","",1
2016-08-23 08:45:28.099 -0700,"Success",0:00:00,0,0,0,"20160823_084528.099/LogFile.txt","","",1
2016-08-23 08:46:45.594 -0700,"Success",0:00:00,0,0,0,"20160823_084645.594/LogFile.txt","","",1
